,open,close,high,low,volume,money
2018-07-03,5095.49,5139.47,5140.87,5033.26,2409770700.0,23449672204.0
2018-07-04,5123.94,5099.65,5165.24,5092.24,1699373600.0,15635847715.0
2018-07-05,5096.12,5102.05,5152.97,5067.8,2123191200.0,19006290512.0
2018-07-06,5109.47,5155.39,5199.96,5044.94,2330219600.0,22652016788.0
2018-07-09,5172.75,5308.89,5309.77,5169.36,2313822200.0,21514366856.0
2018-07-10,5308.28,5285.62,5308.72,5246.13,1724987400.0,16020625660.0
2018-07-11,5183.3,5189.91,5214.81,5154.69,1904250300.0,16867067437.0
2018-07-12,5169.54,5284.82,5312.26,5168.59,2500638800.0,23055959410.0
2018-07-13,5288.05,5257.85,5288.05,5246.33,1550351500.0,13741675082.0
2018-07-16,5239.18,5176.26,5258.02,5161.83,1641888500.0,14751203514.0
2018-07-17,5170.32,5152.72,5177.61,5119.14,1311466600.0,12130641118.0
2018-07-18,5173.01,5134.06,5220.99,5131.69,1389938500.0,13641860593.0
2018-07-19,5159.0,5144.16,5193.99,5128.45,1472099300.0,15891184345.0
2018-07-20,5139.26,5354.07,5387.88,5117.91,3896471000.0,37874348516.0
2018-07-23,5334.9,5431.42,5453.41,5320.57,3908763400.0,37000862878.0
2018-07-24,5430.09,5473.34,5535.49,5430.09,4020987600.0,39374606849.0
2018-07-25,5493.74,5478.04,5496.93,5445.88,2227014400.0,20376336456.0
2018-07-26,5477.66,5422.58,5489.98,5411.71,2259840400.0,21062587356.0
2018-07-27,5417.72,5410.82,5446.43,5382.23,1636242000.0,15165790989.0
2018-07-30,5404.99,5448.6,5488.57,5394.16,2031469500.0,18176517568.0
2018-07-31,5439.54,5459.93,5483.82,5400.68,1988213100.0,17420490657.0
2018-08-01,5472.71,5335.43,5516.95,5333.02,2264286600.0,22075559625.0
2018-08-02,5317.17,5212.81,5333.22,5168.4,2435554400.0,22707298071.0
2018-08-03,5215.5,5197.58,5263.78,5196.39,1600981800.0,14001404852.0
2018-08-06,5210.69,5199.58,5291.97,5177.85,2057702700.0,18332279686.0
2018-08-07,5215.88,5328.26,5328.26,5203.76,2146005700.0,20959169585.0
2018-08-08,5318.61,5247.92,5318.61,5242.6,1577508700.0,15407395107.0
2018-08-09,5229.98,5354.79,5371.32,5227.19,1961841600.0,19893473849.0
2018-08-10,5352.7,5333.54,5359.31,5296.27,1354309500.0,13022737978.0
2018-08-13,5285.18,5265.54,5285.32,5198.35,1910764400.0,17475378392.0
2018-08-14,5256.6,5249.46,5269.91,5222.4,1245111000.0,11241423434.0
2018-08-15,5244.51,5131.09,5244.62,5124.34,1578151700.0,15609371921.0
2018-08-16,5084.74,5151.42,5200.98,5058.2,1971027800.0,17620986505.0
2018-08-17,5191.3,5112.52,5197.1,5103.41,1537893800.0,14184865544.0
2018-08-20,5144.15,5199.5,5199.5,5124.43,1700051200.0,16658565344.0
2018-08-21,5204.9,5257.0,5284.12,5203.7,1801524800.0,19216722137.0
2018-08-22,5282.13,5257.22,5282.16,5235.38,1159733400.0,15330279965.0
2018-08-23,5260.85,5291.24,5313.38,5241.5,1432767100.0,16375439795.0
2018-08-24,5266.03,5360.13,5421.55,5255.09,2556551800.0,24340832626.0
2018-08-27,5376.67,5430.94,5430.94,5352.9,2570366800.0,25040286354.0
2018-08-28,5430.06,5399.92,5443.45,5387.18,1577013500.0,16224431552.0
2018-08-29,5391.38,5387.43,5404.62,5371.39,1314149700.0,12946968412.0
2018-08-30,5390.95,5331.74,5417.18,5331.74,1477995000.0,14748934843.0
2018-08-31,5318.32,5356.63,5394.06,5315.31,2100794900.0,19517354653.0
2018-09-03,5340.08,5347.96,5363.89,5313.8,1460569000.0,13527400153.0
2018-09-04,5349.99,5425.92,5442.7,5325.42,1795905500.0,18767527213.0
2018-09-05,5396.74,5305.42,5411.02,5305.42,1713561200.0,16742671346.0
2018-09-06,5292.59,5269.03,5322.99,5256.93,1235667100.0,12217494692.0
2018-09-07,5282.66,5306.46,5347.49,5269.06,1362412000.0,13907338576.0
2018-09-10,5289.2,5242.89,5305.4,5239.07,1438760600.0,12981369160.0
2018-09-11,5242.17,5215.14,5270.43,5193.87,1307724900.0,12216028728.0
2018-09-12,5197.27,5209.5,5241.41,5176.16,1311548500.0,12253850408.0
2018-09-13,5271.18,5294.14,5294.14,5227.39,1670081300.0,16037296740.0
2018-09-14,5306.07,5297.06,5322.27,5281.42,1215903800.0,12536765759.0
2018-09-17,5269.4,5251.53,5277.95,5246.59,1137809700.0,10265027730.0
2018-09-18,5240.05,5350.28,5352.66,5240.05,1716452400.0,17538696637.0
2018-09-19,5343.82,5391.29,5427.35,5336.57,2158479700.0,22828379204.0
2018-09-20,5402.02,5394.58,5423.36,5380.68,1771478800.0,16100647859.0
2018-09-21,5411.81,5590.49,5590.49,5388.53,3760940800.0,34622617143.0
2018-09-25,5533.08,5531.01,5556.11,5503.83,1991016200.0,19486908537.0
2018-09-26,5543.99,5588.01,5652.36,5530.77,2943098600.0,30118926469.0
2018-09-27,5582.56,5565.99,5584.65,5535.38,1924850900.0,19998887617.0
2018-09-28,5581.73,5640.33,5682.43,5580.55,2619752100.0,26985905159.9
2018-10-08,5514.45,5418.78,5525.41,5408.06,2720180400.0,28658968342.0
2018-10-09,5407.34,5413.48,5445.81,5386.81,1656193100.0,16508075400.0
2018-10-10,5417.97,5427.57,5465.81,5385.85,1480965900.0,15768615975.0
2018-10-11,5272.32,5178.64,5310.79,5132.58,3208064300.0,30807371187.0
2018-10-12,5188.66,5251.73,5286.02,5153.73,2507936300.0,23745598338.0
2018-10-15,5260.46,5184.33,5268.78,5179.65,1776038500.0,16786638606.0
2018-10-16,5191.69,5208.83,5291.63,5191.23,1854001800.0,18570807465.0
2018-10-17,5272.63,5241.96,5282.7,5154.41,2135310400.0,21410878722.0
2018-10-18,5222.19,5132.95,5228.02,5132.89,1888117500.0,18174603237.0
2018-10-19,5109.16,5325.28,5339.54,5094.76,3117680600.0,31579100103.0
2018-10-22,5365.78,5564.3,5621.41,5365.59,4754471300.0,50300427024.0
2018-10-23,5603.59,5449.67,5617.46,5419.95,4905382600.0,47158872216.9
2018-10-24,5441.12,5550.16,5667.64,5441.12,5741164000.0,48206290455.0
2018-10-25,5417.81,5645.08,5645.08,5414.97,5383368800.0,43546627128.0
2018-10-26,5638.96,5578.27,5651.37,5516.86,4640885800.0,38304094143.0
2018-10-29,5597.62,5440.45,5622.36,5406.96,3668729900.0,35824459924.0
2018-10-30,5434.88,5559.91,5635.8,5430.59,5538320000.0,49643427808.0
2018-10-31,5564.45,5564.09,5596.75,5501.79,4279301500.0,37160342141.0
2018-11-01,5602.89,5561.4,5698.4,5551.86,5000013100.0,45200866025.0
2018-11-02,5687.61,5720.88,5728.19,5618.7,5431562200.0,52448942956.0
2018-11-05,5673.12,5675.3,5697.92,5617.43,3977226900.0,34192884455.0
2018-11-06,5661.84,5642.34,5684.29,5596.14,3013470500.0,25981580175.0
2018-11-07,5643.4,5593.52,5680.37,5587.28,2765108200.0,25648980243.0
2018-11-08,5648.95,5595.13,5661.62,5580.68,2818140600.0,25483610222.9
2018-11-09,5554.99,5470.08,5555.06,5463.24,3764658900.0,32522413095.0
2018-11-12,5461.2,5502.17,5506.35,5448.03,2884346900.0,26073316575.0
2018-11-13,5438.13,5554.24,5596.56,5434.25,4798146400.0,38645658856.0
2018-11-14,5544.1,5480.19,5551.9,5469.19,3906650300.0,31643722408.0
2018-11-15,5476.57,5567.97,5567.97,5476.15,3726853300.0,32018577588.0
2018-11-16,5566.31,5602.99,5671.05,5540.46,5249896400.0,45274409793.0
2018-11-19,5611.58,5692.93,5698.42,5605.61,5191359500.0,45883007063.0
2018-11-20,5647.89,5552.84,5670.15,5544.9,3949269700.0,35735011458.0
2018-11-21,5509.11,5555.7,5571.46,5506.74,2605861900.0,23724218986.0
2018-11-22,5567.22,5515.56,5569.01,5485.36,2200143800.0,20532876701.0
2018-11-23,5507.02,5420.87,5536.7,5412.41,2708532900.0,23457506683.0
2018-11-26,5440.46,5436.44,5484.77,5412.0,1981026400.0,17225684467.0
2018-11-27,5453.11,5423.38,5478.0,5403.74,1795114400.0,16627000020.0
2018-11-28,5422.27,5488.49,5502.75,5421.44,2420729600.0,21182341399.0
2018-11-29,5518.11,5416.01,5527.5,5416.01,2404625600.0,21312033261.0
2018-11-30,5412.09,5470.46,5475.06,5406.82,2215803200.0,18827529293.0
2018-12-03,5624.48,5591.98,5635.57,5565.19,3867524000.0,39279678522.0
2018-12-04,5589.61,5612.32,5613.18,5569.82,2226354900.0,21856215889.0
2018-12-05,5545.62,5558.88,5585.28,5539.27,2009922800.0,19261475326.0
2018-12-06,5505.41,5465.54,5517.51,5458.06,2142751400.0,20742541797.0
2018-12-07,5485.11,5464.19,5496.88,5459.73,1313865400.0,12314660723.0
2018-12-10,5421.04,5400.08,5438.2,5378.52,1623878100.0,16053878472.0
2018-12-11,5407.56,5407.39,5424.08,5387.34,1239564600.0,11943403303.0
2018-12-12,5449.47,5422.51,5449.91,5405.98,1464986300.0,13724345834.0
2018-12-13,5433.54,5471.93,5504.38,5406.31,2449535800.0,24501182695.0
2018-12-14,5448.91,5380.82,5456.21,5380.1,2297315700.0,21668391148.0
2018-12-17,5371.35,5390.98,5400.56,5354.78,1862766900.0,18517553114.0
2018-12-18,5356.09,5330.98,5400.45,5310.61,1811200700.0,17759452823.0
2018-12-19,5342.66,5277.56,5346.5,5270.71,1593119700.0,16908194648.0
2018-12-20,5264.89,5218.16,5284.27,5165.91,2728883200.0,25794454382.0
2018-12-21,5195.58,5150.45,5198.62,5111.16,2441620500.0,23219758120.0
2018-12-24,5120.32,5131.97,5143.29,5105.04,1844023500.0,16494358770.0
2018-12-25,5079.85,5091.6,5119.67,5006.68,2573181000.0,22151219758.0
2018-12-26,5084.72,5059.58,5106.1,5047.24,1611135600.0,14072606850.0
2018-12-27,5122.17,5056.66,5127.62,5056.6,2162769600.0,20172826190.0
2018-12-28,5070.87,5096.24,5147.47,5070.84,2257040100.0,21144650769.0
2019-01-02,5093.59,5024.66,5098.19,4999.73,2002547900.0,18671328898.0
2019-01-03,5018.18,5087.45,5128.67,5017.55,2488380800.0,21489990735.0
2019-01-04,5053.24,5249.55,5270.08,5050.57,4529022300.0,40110527940.0
2019-01-07,5277.32,5233.41,5277.32,5215.9,3747977800.0,33892308038.0
2019-01-08,5228.49,5212.64,5241.95,5185.83,3178684300.0,26501490928.0
2019-01-09,5230.16,5258.2,5319.7,5226.64,3748064900.0,33406846933.0
2019-01-10,5258.01,5240.12,5282.25,5228.28,3011692500.0,28065701864.0
2019-01-11,5258.36,5281.32,5304.95,5242.19,2274652400.0,20889471817.0
2019-01-14,5282.49,5241.23,5293.36,5234.71,2003583800.0,18317089450.0
2019-01-15,5251.4,5332.7,5343.66,5242.46,3075447100.0,28989758935.0
2019-01-16,5325.94,5330.82,5337.05,5307.45,2181620600.0,20268016164.0
2019-01-17,5347.18,5302.7,5371.16,5301.66,2369860500.0,22405319007.0
2019-01-18,5331.69,5395.45,5402.47,5319.95,2893561500.0,26209746646.0
2019-01-21,5392.5,5409.38,5438.52,5386.77,2538906800.0,23911981958.0
2019-01-22,5402.43,5350.26,5403.66,5335.35,2023258500.0,18695306213.0
2019-01-23,5346.21,5348.68,5384.96,5336.5,1541396800.0,14170537650.0
2019-01-24,5364.95,5407.64,5419.85,5353.48,2388716300.0,22669439760.0
2019-01-25,5420.61,5466.73,5496.19,5420.33,2936529400.0,28422981312.0
2019-01-28,5504.91,5463.31,5547.35,5442.24,2558376600.0,24893546427.0
2019-01-29,5448.43,5475.14,5494.88,5404.57,2271007800.0,20694570164.0
2019-01-30,5447.15,5437.86,5491.38,5435.76,1660645900.0,15442120890.0
2019-01-31,5464.48,5539.51,5561.32,5460.24,2817370100.0,27739318838.0
2019-02-01,5582.35,5582.44,5592.64,5534.09,2397011700.0,23215340513.0
2019-02-11,5554.17,5621.2,5624.18,5545.95,2384440200.0,23473720321.0
2019-02-12,5623.76,5634.06,5652.25,5580.46,2509423800.0,23884464287.0
2019-02-13,5641.31,5744.51,5761.36,5609.42,4258290100.0,39795206191.0
2019-02-14,5726.86,5720.42,5746.53,5699.98,2968890500.0,27897092717.0
2019-02-15,5702.16,5597.01,5711.63,5592.57,3236463100.0,31582254129.0
2019-02-18,5643.08,5778.57,5779.06,5642.82,4817975100.0,45355134144.0
2019-02-19,5790.44,5799.72,5907.05,5769.66,5724135100.0,54961217724.0
2019-02-20,5827.91,5821.89,5862.17,5777.77,3741205800.0,34675364044.0
2019-02-21,5813.8,5813.86,5929.52,5785.17,5220255800.0,49758501446.0
2019-02-22,5823.91,6039.13,6039.87,5774.4,7749377600.0,76129998893.0
2019-02-25,6169.95,6530.11,6542.5,6167.96,12696257100.0,137465404516.0
2019-02-26,6547.53,6370.39,6631.92,6359.23,11826681900.0,131402266707.0
2019-02-27,6379.98,6409.01,6528.57,6316.18,10452742300.0,111847894746.0
2019-02-28,6382.69,6317.92,6399.08,6287.17,6073956300.0,65361098034.0
2019-03-01,6363.73,6531.68,6531.68,6304.14,8453511400.0,89806080651.0
2019-03-04,6580.0,6567.9,6808.99,6517.35,12266514200.0,132424024147.0
2019-03-05,6531.24,6549.68,6578.17,6488.65,7099101700.0,76394464413.0
2019-03-06,6552.12,6668.25,6703.71,6512.14,10096502300.0,112890691283.0
2019-03-07,6675.3,6646.37,6743.8,6584.65,12241083100.0,140800737303.0
2019-03-08,6447.91,6305.51,6525.27,6300.87,10999722500.0,127641507465.0
2019-03-11,6297.03,6346.55,6388.9,6242.2,7173823400.0,82230710007.0
2019-03-12,6403.07,6386.26,6500.51,6343.74,7874648700.0,92886306038.0
2019-03-13,6418.04,6382.26,6463.7,6305.24,7073992900.0,85129406401.0
2019-03-14,6346.34,6331.64,6432.16,6294.42,5640155400.0,67795769631.0
2019-03-15,6358.58,6387.29,6461.93,6351.48,5102070300.0,64387363020.0
2019-03-18,6395.13,6509.83,6509.84,6329.83,6013130500.0,70397972973.0
2019-03-19,6523.2,6475.7,6553.57,6450.67,4616331000.0,56135714783.0
2019-03-20,6452.27,6521.94,6574.4,6439.17,6018993700.0,69004391527.0
2019-03-21,6526.68,6523.64,6598.31,6485.09,7701289700.0,87670143879.0
2019-03-22,6518.48,6479.25,6536.58,6414.38,5256105000.0,58976401122.0
2019-03-25,6381.61,6278.25,6413.66,6275.28,5595811100.0,64069427584.0
2019-03-26,6326.06,6217.88,6329.5,6192.3,4578491700.0,51125835626.0
2019-03-27,6253.88,6276.6,6322.66,6238.27,4001763500.0,46309251714.0
2019-03-28,6235.4,6227.44,6261.63,6181.91,3619436800.0,39753874970.0
2019-03-29,6248.21,6523.65,6526.95,6248.21,8084863100.0,97464035093.0
2019-04-01,6564.44,6647.99,6692.32,6564.37,9114878000.0,107556151871.0
2019-04-02,6666.14,6663.58,6716.14,6640.0,7471537800.0,83188336008.0
2019-04-03,6609.32,6796.07,6805.64,6598.74,8645112400.0,98636791636.0
2019-04-04,6819.13,6861.51,6897.62,6791.47,8812052300.0,98777900026.0
2019-04-08,6904.79,6852.47,6997.49,6789.46,8473645600.0,95596040771.0
2019-04-09,6834.51,6815.7,6888.91,6757.11,5413682600.0,62301158915.0
2019-04-10,6789.4,6782.94,6837.36,6676.51,6295679500.0,73213998847.0
2019-04-11,6781.84,6697.26,6838.52,6673.7,4927909800.0,56783289668.0
2019-04-12,6687.91,6705.05,6735.63,6666.07,4202837100.0,47065328712.0
2019-04-15,6840.56,6706.89,6901.19,6706.89,6751712200.0,77044260701.0
2019-04-16,6671.64,6956.68,6957.03,6662.9,8408426300.0,91620149479.0
2019-04-17,6929.92,6909.79,6991.94,6882.88,5549628700.0,60573147509.0
2019-04-18,6905.99,6870.76,6917.77,6846.28,3662260200.0,41134961537.0
2019-04-19,6903.12,6967.69,6991.14,6860.15,3929975500.0,50047753699.0
2019-04-22,6989.97,6776.95,6995.36,6758.54,5062972900.0,63265718895.0
2019-04-23,6762.06,6803.46,6894.86,6752.85,4505109600.0,55175475314.0
2019-04-24,6828.33,6814.2,6863.83,6715.54,3941598300.0,49057916996.0
2019-04-25,6783.51,6691.77,6830.36,6686.79,4590251600.0,53299200323.0
2019-04-26,6659.5,6637.94,6735.26,6633.09,4530649100.0,52907468307.0
2019-04-29,6665.34,6667.14,6748.26,6602.83,5053294800.0,59544937102.0
2019-04-30,6661.58,6675.33,6707.64,6610.45,3884089900.0,48948863503.0
2019-05-06,6440.02,6327.13,6485.77,6251.06,6836526000.0,79117813664.0
2019-05-07,6360.75,6342.27,6379.88,6261.43,4470840300.0,51798862679.0
2019-05-08,6224.91,6226.7,6321.16,6213.28,3464923400.0,39831970355.0
2019-05-09,6181.4,6103.02,6209.55,6085.27,3692302700.0,43975329115.0
2019-05-10,6180.36,6322.95,6337.93,6108.95,4952642800.0,59497179744.0
2019-05-13,6220.69,6188.71,6252.73,6178.14,3095612500.0,35286669347.0
2019-05-14,6129.93,6155.37,6228.09,6129.16,3084566400.0,35658410433.0
2019-05-15,6203.97,6273.79,6307.22,6199.9,3336644900.0,38054797654.0
2019-05-16,6265.96,6278.85,6297.31,6237.96,2819812100.0,30024838173.0
2019-05-17,6288.65,6138.01,6290.65,6118.34,3443472600.0,36702360421.0
2019-05-20,6112.85,6141.93,6177.91,6095.0,3446563900.0,35079362209.0
2019-05-21,6140.09,6199.09,6256.29,6135.43,2991522600.0,33503866897.0
2019-05-22,6199.89,6164.4,6210.96,6140.62,2348490100.0,25618645040.0
2019-05-23,6128.53,6107.13,6172.03,6081.52,2998139800.0,30899551179.0
2019-05-24,6120.99,6141.38,6184.19,6120.99,2399731000.0,25228179294.0
2019-05-27,6124.77,6206.07,6227.3,6071.77,3648793400.0,40024992093.0
2019-05-28,6198.64,6242.42,6268.42,6177.41,3557455300.0,40937941638.0
2019-05-29,6193.63,6249.21,6314.22,6180.92,2864614600.0,37574888245.0
2019-05-30,6231.26,6208.51,6238.24,6167.5,2482289100.0,28165742772.0
2019-05-31,6209.77,6181.3,6258.43,6176.74,2246475000.0,24747582323.0
2019-06-03,6199.79,6193.14,6260.47,6153.86,2913845600.0,31712067569.0
2019-06-04,6188.86,6163.3,6195.81,6142.15,2386459200.0,26527576191.0
2019-06-05,6213.28,6176.95,6243.71,6175.38,2623347300.0,28856079082.0
2019-06-06,6189.21,6153.08,6203.06,6144.13,2310996700.0,25304060070.0
2019-06-10,6173.98,6208.04,6235.19,6137.51,3076205800.0,33906659233.0
2019-06-11,6209.01,6365.64,6373.11,6205.83,4448216000.0,50546800914.0
2019-06-12,6342.02,6321.73,6349.94,6304.56,3000441600.0,32490444680.0
2019-06-13,6322.23,6325.89,6353.17,6279.9,2727355500.0,30178573769.0
2019-06-14,6336.37,6277.07,6358.58,6269.74,2904253800.0,30701298409.0
2019-06-17,6277.3,6306.43,6343.33,6277.3,2359611700.0,25349206338.0
2019-06-18,6318.8,6334.13,6343.77,6281.5,2406858000.0,25385094171.0
2019-06-19,6520.65,6415.81,6536.1,6413.83,5108156500.0,60752467525.0
2019-06-20,6422.73,6678.38,6725.91,6418.86,8160640100.0,96825246052.0
2019-06-21,6675.95,6672.58,6723.49,6642.22,6330669500.0,75439910150.0
2019-06-24,6689.3,6677.8,6718.35,6649.2,3809940900.0,50342846460.0
2019-06-25,6663.68,6576.72,6663.68,6473.21,5300524900.0,71533172608.0
2019-06-26,6510.9,6517.91,6563.41,6498.93,3068149100.0,37655983830.0
2019-06-27,6551.42,6600.41,6653.62,6550.73,4087475500.0,53928280171.0
2019-06-28,6594.63,6587.44,6610.95,6547.91,2897293800.0,36398788178.0
2019-07-01,6725.75,6723.93,6765.15,6695.72,4861917300.0,63178408826.0
2019-07-02,6714.37,6692.09,6714.4,6671.72,3524608200.0,42461203867.0
2019-07-03,6671.7,6626.42,6671.77,6603.27,3246917100.0,40080787322.0
2019-07-04,6637.48,6609.67,6661.98,6577.07,2950041600.0,35895001824.0
2019-07-05,6602.71,6608.32,6621.51,6565.33,2360670300.0,28968274700.0
2019-07-08,6577.97,6458.03,6578.03,6421.42,3543002000.0,42681090390.0
2019-07-09,6452.35,6434.92,6469.37,6400.72,2469810200.0,29950677232.0
2019-07-10,6454.74,6417.2,6456.81,6394.61,2345498900.0,28185339883.0
2019-07-11,6446.59,6432.41,6494.01,6407.94,2552921100.0,34321692921.0
2019-07-12,6421.16,6488.55,6517.03,6407.26,2624716700.0,35153745542.0
2019-07-15,6457.32,6513.12,6565.69,6393.02,3702778700.0,42713002341.0
2019-07-16,6503.38,6482.95,6516.6,6475.68,2181262900.0,25851814804.0
2019-07-17,6465.07,6463.57,6497.73,6451.8,2245689300.0,26612038084.0
2019-07-18,6445.98,6433.21,6465.54,6426.98,2259420500.0,25956921648.0
2019-07-19,6464.48,6531.03,6549.52,6464.48,2869043100.0,35990171925.0
2019-07-22,6536.32,6467.96,6542.58,6456.51,2734950900.0,30921898070.0
2019-07-23,6476.39,6475.11,6490.68,6459.1,2001312700.0,22719227931.0
2019-07-24,6503.07,6533.86,6584.33,6503.02,2700319300.0,33238312142.0
2019-07-25,6544.58,6599.44,6601.06,6532.42,2540442400.0,30611479695.0
2019-07-26,6567.46,6595.26,6602.53,6566.17,2038356200.0,23631213002.0
2019-07-29,6590.33,6554.25,6590.33,6532.86,2388184500.0,26540155620.0
2019-07-30,6576.06,6603.03,6652.4,6575.96,3033409700.0,34054271311.0
2019-07-31,6576.66,6536.67,6577.66,6529.13,2287842900.0,27185668807.0
2019-08-01,6504.11,6475.7,6531.26,6455.82,2373077500.0,26990879804.0
2019-08-02,6360.51,6353.04,6372.74,6330.63,3209638700.0,36805962699.0
2019-08-05,6313.39,6231.95,6330.1,6231.95,2849929500.0,33231549501.0
2019-08-06,6122.24,6182.86,6219.38,6083.29,3847989800.0,44558091941.0
2019-08-07,6205.67,6133.08,6212.41,6133.08,2287376800.0,27045046006.0
2019-08-08,6212.91,6225.16,6237.85,6175.55,2770204800.0,33071912401.0
2019-08-09,6253.11,6193.64,6260.9,6181.03,2363001700.0,27373490099.0
2019-08-12,6209.12,6298.8,6300.72,6209.08,2553064900.0,31852826761.0
2019-08-13,6253.58,6215.07,6258.33,6202.44,1889357500.0,22963750707.0
2019-08-14,6292.02,6209.11,6303.48,6208.45,2211520800.0,26871670166.0
2019-08-15,6103.25,6222.53,6224.22,6095.88,2159587200.0,26498960828.0
2019-08-16,6228.86,6232.93,6281.12,6196.64,2397396400.0,31655019627.0
2019-08-19,6261.01,6383.63,6384.52,6204.59,5424771800.0,61837347275.0
2019-08-20,6359.93,6355.65,6388.83,6349.95,3793570500.0,43184653024.0
2019-08-21,6340.49,6341.47,6362.78,6333.29,2513151200.0,29154309826.0
2019-08-22,6357.6,6339.9,6359.69,6307.84,2224688800.0,25058451979.0
2019-08-23,6340.93,6397.88,6418.2,6335.78,2571428300.0,35373392954.0
2019-08-26,6288.77,6276.88,6315.51,6258.74,2724495000.0,36389481213.0
2019-08-27,6316.39,6327.95,6400.89,6316.31,3837015300.0,45970895546.0
2019-08-28,6313.96,6262.13,6317.69,6259.39,2536352600.0,32106705682.0
2019-08-29,6267.07,6224.68,6274.94,6211.07,2282252600.0,28631099541.0
2019-08-30,6279.08,6232.8,6305.23,6203.01,2552167400.0,31317815258.0
2019-09-02,6232.41,6302.94,6327.96,6224.98,3240747300.0,38490858614.0
2019-09-03,6308.16,6301.05,6315.6,6277.33,2557528700.0,30578911415.0
2019-09-04,6292.77,6387.24,6390.29,6292.0,4180644200.0,47353972812.0
2019-09-05,6436.87,6495.31,6606.59,6436.78,7096636000.0,83296686716.0
2019-09-06,6547.86,6553.14,6553.92,6498.81,3793943300.0,46682277322.0
2019-09-09,6622.38,6559.46,6637.64,6538.53,4568884900.0,56145531672.0
2019-09-10,6562.19,6535.85,6562.47,6481.89,3957830900.0,48085024092.0
2019-09-11,6577.24,6579.13,6616.61,6533.5,4650972500.0,54270549883.0
2019-09-12,6609.46,6656.81,6661.13,6566.78,3698959900.0,48964339362.0
2019-09-16,6668.28,6591.08,6668.29,6567.83,3251011100.0,42015321946.0
2019-09-17,6571.73,6468.73,6571.9,6451.35,3511268100.0,44021585513.0
2019-09-18,6487.42,6464.03,6503.27,6457.54,2339425500.0,29016132626.0
2019-09-19,6490.3,6477.96,6491.26,6439.81,2280700900.0,29192126354.0
2019-09-20,6489.38,6487.24,6493.87,6461.34,3048920200.0,36916962242.0
2019-09-23,6460.23,6412.34,6460.24,6380.63,2532169100.0,31700606269.0
2019-09-24,6426.68,6403.86,6453.49,6390.23,2230189300.0,29443790060.0
2019-09-25,6382.68,6402.99,6437.27,6364.22,2266188500.0,28468848206.0
2019-09-26,6428.13,6422.28,6478.28,6416.96,3739019700.0,42704672335.0
2019-09-27,6424.79,6435.94,6451.17,6392.29,2528123900.0,27602712659.0
2019-09-30,6411.33,6342.1,6441.78,6342.1,2217697400.0,25837453511.0
2019-10-08,6340.99,6390.59,6433.6,6337.32,2522424900.0,29536812707.0
2019-10-09,6353.04,6437.36,6471.6,6345.57,2895142900.0,32714615068.0
2019-10-10,6438.11,6452.8,6460.6,6420.79,2230400500.0,25402298358.0
2019-10-11,6475.27,6573.54,6593.38,6465.09,3702577300.0,45312308664.0
2019-10-14,6636.96,6679.85,6773.5,6623.84,5702915300.0,60622134203.0
2019-10-15,6687.0,6657.9,6691.75,6631.17,3303494800.0,34664491760.0
2019-10-16,6685.45,6642.98,6765.79,6625.48,3445049700.0,38528390696.0
2019-10-17,6649.72,6640.6,6689.73,6621.19,2318687500.0,28369745998.0
2019-10-18,6665.33,6516.69,6691.74,6516.69,2983387200.0,34757621603.0
2019-10-21,6497.25,6551.54,6564.04,6477.66,2797032700.0,33063990567.0
2019-10-22,6575.39,6550.72,6575.71,6507.28,2365062700.0,27829144236.0
2019-10-23,6545.77,6524.23,6562.27,6502.93,2342099500.0,24788696071.0
2019-10-24,6541.32,6571.99,6616.09,6521.46,2846612000.0,29532139238.0
2019-10-25,6550.63,6559.31,6570.87,6488.14,2762451100.0,35628633486.0
2019-10-28,6564.59,6574.65,6596.55,6535.71,3265357300.0,37296594336.0
2019-10-29,6577.0,6517.6,6577.0,6511.21,2526401100.0,28230556086.0
2019-10-30,6514.23,6491.18,6538.39,6479.62,2344557600.0,27152406442.0
2019-10-31,6501.46,6473.42,6503.82,6461.62,2363932200.0,27131645894.0
2019-11-01,6466.69,6595.78,6607.08,6452.57,3020020400.0,36914588642.0
2019-11-04,6614.7423,6629.8464,6649.9547,6607.1934,2806371000.0,34902530281.0
2019-11-05,6633.48,6695.52,6768.54,6619.79,4435501800.0,51661404135.0
2019-11-06,6695.46,6685.92,6726.21,6664.27,3047819500.0,34403138408.0
2019-11-07,6683.81,6684.26,6718.46,6657.07,2389642700.0,27878652630.0
2019-11-08,6728.41,6609.63,6736.57,6606.97,2937039800.0,33500768002.0
2019-11-11,6569.84,6510.53,6569.84,6505.46,2899007200.0,31563829001.0
2019-11-12,6517.28,6524.2,6536.88,6488.14,2057275900.0,23660551901.0
2019-11-13,6509.49,6480.88,6511.73,6460.2,2015173800.0,23650504403.0
2019-11-14,6494.13,6459.62,6497.02,6441.36,1989171500.0,22186760993.0
2019-11-15,6470.92,6439.45,6496.51,6434.34,1993723800.0,23017808534.0
2019-11-18,6434.97,6515.34,6531.02,6426.39,2403159800.0,26628788099.0
2019-11-19,6495.73,6528.42,6537.44,6494.76,2239291100.0,24246887959.0
2019-11-20,6507.31,6422.54,6512.46,6414.66,2306299700.0,27352978705.0
2019-11-21,6394.35,6389.98,6411.08,6373.15,1933808500.0,24339685054.0
2019-11-22,6402.93,6352.03,6439.5,6337.66,2253023200.0,27854619208.0
2019-11-25,6364.58,6412.13,6414.68,6359.64,2177657300.0,24388799012.0
